created_at,author,cleaned_tweet
2022-10-30 15:08:05+00:00,laysenakweee,di atas gunung besok hujan ga ya
2022-10-30 15:07:17+00:00,hasyasr05,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:06:41+00:00,hwangdeeya,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:06:38+00:00,tbgsem,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:06:34+00:00,Atang31748089,tolong bantu retweet namanya yani asal desa curug kecamatan gunung sindur kab bogor nomor tlp yg bisa dihubungi 0838
2022-10-30 15:06:23+00:00,aimienabila_,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:06:23+00:00,justcallmefulan,ayo ajakin nain gunung
2022-10-30 15:06:04+00:00,jzndela,coba remes gunung mak mu
2022-10-30 15:05:56+00:00,xkyloveshu,bisa nder gambar rumah belakangnya gunung kembar tengahnya matahari terbenam jalanan trus ada sawah
2022-10-30 15:05:44+00:00,azisstreetteamm,cinta menghangatkan hati yang dingin seperti matahari yang mencairkan gunung salju
2022-10-30 15:05:27+00:00,nrazmina__,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:05:24+00:00,mierrhmn,siapa orang yang di akhirat nanti membawa bergunung gunung pahala tetapi allah hancurkan bagai debu ini 3 golongan ters
2022-10-30 15:05:23+00:00,JYWM5l3fBVxF06K,gunung fuji yang disinari mentari pagi
2022-10-30 15:04:54+00:00,AriefHidayat48,tolong bantu retweet namanya yani asal desa curug kecamatan gunung sindur kab bogor nomor tlp yg bisa dihubungi 0838
